gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|489512421|ref|WP_003417270.1|	49.3	1042	513	4	4	3090	4	1043	1.1e-268	922.5
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|491017944|ref|WP_004879650.1|	49.2	1042	514	4	4	3090	4	1043	1.4e-268	922.2
gi|32470666|ref|NC_005027.1|:5125626-5128739	YP_236040	49.3	1042	513	5	4	3090	4	1043	1.8e-268	921.8
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|514421161|ref|WP_016568324.1|	49.2	1042	514	4	4	3090	4	1043	3.1e-268	921.0
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|639494054|ref|WP_024665043.1|	49.2	1042	514	4	4	3090	4	1043	3.1e-268	921.0
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|950580033|ref|WP_057445338.1|	49.2	1042	514	4	4	3090	4	1043	3.1e-268	921.0
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|490552377|ref|WP_004417486.1|	49.2	1042	514	4	4	3090	4	1043	3.1e-268	921.0
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|764136713|ref|WP_044320637.1|	49.2	1042	514	4	4	3090	4	1043	5.3e-268	920.2
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|950546578|ref|WP_057422848.1|	49.2	1042	514	4	4	3090	4	1043	6.9e-268	919.8
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|929551065|ref|WP_054089584.1|	49.2	1042	514	4	4	3090	4	1043	6.9e-268	919.8
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|940417834|ref|WP_055007142.1|	49.2	1042	514	5	4	3090	4	1043	6.9e-268	919.8
gi|32470666|ref|NC_005027.1|:5125626-5128739	YP_274481	49.2	1042	514	4	4	3090	4	1043	6.9e-268	919.8
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|808074169|ref|WP_046235276.1|	49.1	1042	515	4	4	3090	4	1043	6.9e-268	919.8
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|489506355|ref|WP_003411230.1|	49.1	1042	515	4	4	3090	4	1043	6.9e-268	919.8
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|671631846|ref|WP_031594729.1|	49.2	1042	514	4	4	3090	4	1043	1.2e-267	919.1
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|950554518|ref|WP_057427257.1|	49.7	1034	505	5	4	3066	4	1035	1.2e-267	919.1
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|492090607|ref|WP_005745134.1|	49.1	1042	515	4	4	3090	4	1043	1.5e-267	918.7
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|929865345|ref|WP_054097640.1|	49.1	1042	515	4	4	3090	4	1043	1.5e-267	918.7
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|940115726|gb|KPX33230.1|	49.1	1042	515	4	4	3090	4	1043	1.5e-267	918.7
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|950517283|ref|WP_057401815.1|	49.1	1042	515	4	4	3090	4	1043	2.0e-267	918.3
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|929538748|ref|WP_054078943.1|	49.1	1042	515	4	4	3090	4	1043	2.0e-267	918.3
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|929544294|ref|WP_054083186.1|	49.1	1042	515	4	4	3090	4	1043	2.6e-267	917.9
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|950563119|ref|WP_057432742.1|	49.1	1042	515	4	4	3090	4	1043	2.6e-267	917.9
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|780147796|ref|WP_045491627.1|	49.4	1042	512	4	4	3090	4	1043	3.4e-267	917.5
gi|32470666|ref|NC_005027.1|:5125626-5128739	gi|950592507|ref|WP_057454502.1|	49.0	1042	516	4	4	3090	4	1043	3.4e-267	917.5
gi|414561716|ref|NC_004347.2|:c3643112-3639969	gi|852275723|ref|WP_048329135.1|	72.0	1031	288	1	7	3096	4	1034	0.0e+00	1437.2
gi|414561716|ref|NC_004347.2|:c3643112-3639969	YP_607927	71.0	1042	300	2	7	3129	4	1044	0.0e+00	1424.8
gi|414561716|ref|NC_004347.2|:c3643112-3639969	gi|655279967|ref|WP_028689378.1|	71.0	1042	300	2	7	3129	4	1044	0.0e+00	1424.5
gi|414561716|ref|NC_004347.2|:c3643112-3639969	NP_745564	70.8	1042	302	2	7	3129	4	1044	0.0e+00	1421.0
gi|414561716|ref|NC_004347.2|:c3643112-3639969	gi|940417834|ref|WP_055007142.1|	70.5	1041	306	1	7	3126	4	1044	0.0e+00	1420.6
gi|414561716|ref|NC_004347.2|:c3643112-3639969	gi|950592507|ref|WP_057454502.1|	70.9	1031	299	1	7	3096	4	1034	0.0e+00	1420.6
gi|414561716|ref|NC_004347.2|:c3643112-3639969	gi|512743205|ref|WP_016499908.1|	70.8	1042	302	2	7	3129	4	1044	0.0e+00	1420.2
